label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v
C,0.610166252,0.289156526,-0.284938961,0.999434114,0.577812433,0.348538965,0.220515072,0.996788383,0.43930912,0.327860326,-0.262572885,0.999709249,0.441045135,0.427697212,-0.63120544,0.980210721,0.624334574,0.424671143,0.51665014,0.325311571,0.489684284,0.304188937,-0.937311053,0.986843526,0.701784074,0.364293545,0.718905151,0.694365323,0.579441786,0.557135761,0.140312791,0.989439905,0.48552984,0.554136813,-0.140355334,0.995513499
C,0.610477388,0.291305572,-0.218313381,0.999444664,0.574772894,0.34887132,0.21637933,0.996498704,0.430536687,0.328984737,-0.260673553,0.999670267,0.44025141,0.423597246,-0.52124995,0.976860762,0.622692823,0.434523612,0.366517097,0.298897445,0.493062526,0.303262115,-0.690296412,0.986770034,0.6953004,0.376345158,0.301347226,0.69091326,0.582115531,0.558464766,0.144626096,0.989075899,0.486413717,0.556099415,-0.144729272,0.995577276
C,0.601562202,0.290137023,-0.22662048,0.999492347,0.57443428,0.352528542,0.272275597,0.997035205,0.418250203,0.328127325,-0.192674533,0.999691188,0.435425043,0.428949088,-0.461044341,0.976994812,0.615954697,0.453114539,0.292882115,0.316631585,0.514324903,0.325312912,-0.652191043,0.987516522,0.711317003,0.401301026,0.027722897,0.732823253,0.577955723,0.558174968,0.162942767,0.988836944,0.482671201,0.554095864,-0.163192764,0.995415628
C,0.617539167,0.283013731,-0.253467888,0.99989593,0.595500052,0.35819304,0.251299649,0.999138653,0.430567712,0.325839281,-0.319252342,0.999956191,0.39882347,0.433679104,-0.521478713,0.994217217,0.603964329,0.462628007,0.417681754,0.437081993,0.503518522,0.483675569,-0.733701587,0.992589772,0.720853329,0.516991496,0.254401952,0.71369338,0.5937289,0.555493593,0.19148232,0.996570468,0.49190864,0.553330421,-0.191690892,0.998456836
C,0.60273695,0.283944637,-0.127707839,0.999847591,0.585129917,0.357373565,0.313787222,0.99911505,0.41693005,0.330993801,-0.17342712,0.999943852,0.403183758,0.440448791,-0.24109377,0.992161155,0.620552838,0.465932488,0.239650324,0.434415907,0.562851191,0.408429891,-0.168206796,0.989967525,0.708280146,0.460735947,-0.227203757,0.750662208,0.592029214,0.55674386,0.191812783,0.995452702,0.491977662,0.55763334,-0.192016155,0.997956812
C,0.601185918,0.286975384,-0.209548861,0.999343514,0.5883618,0.350343347,0.296325356,0.998135209,0.419279069,0.330367237,-0.191855595,0.999923646,0.412299484,0.437981367,-0.453032851,0.992283523,0.617514431,0.454170585,0.274782628,0.361102849,0.552827597,0.356544048,-0.631720304,0.990670502,0.690936983,0.433245271,-0.059276875,0.674686134,0.590352535,0.556455433,0.187340081,0.993141294,0.491921842,0.556154728,-0.187542185,0.99710232
C,0.602808356,0.288199484,-0.133168921,0.999420643,0.581118166,0.345459729,0.286432296,0.998468339,0.421474606,0.325663358,-0.146166921,0.999906182,0.41295284,0.442112088,-0.345152348,0.991113067,0.615346193,0.45102182,0.298947781,0.406364709,0.526578128,0.345380574,-0.52286166,0.992108047,0.707738876,0.396757007,0.048665639,0.753735065,0.588382065,0.554993987,0.164195001,0.992049932,0.493158549,0.553853929,-0.164343521,0.99639523
C,0.600989819,0.291160256,-0.236434728,0.999106586,0.585782111,0.343814492,0.274180323,0.998079836,0.416430682,0.326442569,-0.160905525,0.999894798,0.409375548,0.445534021,-0.376537681,0.990653634,0.612734973,0.447910905,0.288061082,0.374999255,0.51923281,0.350722939,-0.54523325,0.992851138,0.688777566,0.421580791,-0.049666148,0.73664552,0.588006675,0.552283823,0.168413892,0.990191102,0.491908699,0.552572131,-0.168534294,0.995779753
C,0.600018322,0.288904041,-0.112641573,0.998207152,0.595245361,0.346019775,0.328089982,0.995764077,0.416025698,0.327806711,-0.182658404,0.999886453,0.409802794,0.441580296,-0.229875192,0.992141187,0.614647448,0.444405347,0.284106046,0.287346929,0.541784704,0.367366582,-0.07497815,0.992980361,0.642374814,0.470992059,-0.127343923,0.587235868,0.588935733,0.552128375,0.175835043,0.987993836,0.490136534,0.552338421,-0.175943151,0.995349467
C,0.598060846,0.289086252,-0.178100109,0.998471498,0.587771177,0.351141304,0.336408406,0.996349812,0.413294911,0.331004113,-0.135323852,0.999895453,0.407766074,0.441379398,-0.398591071,0.992746592,0.613643706,0.455964684,0.322548926,0.301352501,0.5521608,0.403589845,-0.656194925,0.993066132,0.71388042,0.463706285,-0.038260739,0.631782055,0.590916991,0.555188715,0.179299578,0.988709867,0.490285605,0.555537641,-0.179468706,0.99559623
C,0.599094748,0.288709462,-0.14646405,0.998857439,0.585454404,0.358599156,0.277641714,0.99726671,0.414132804,0.331862241,-0.186116487,0.999901295,0.395390272,0.440324545,-0.408439785,0.992483616,0.611342967,0.467883468,0.420383662,0.402807117,0.533117294,0.443495244,-0.601610541,0.993231118,0.746932507,0.484482676,0.21249564,0.72193563,0.585459292,0.555678427,0.178296953,0.990585625,0.487587988,0.557451785,-0.178418651,0.996094823
C,0.515384555,0.291598439,-0.270909399,0.999895215,0.498172373,0.380700976,0.285973877,0.999009848,0.344282478,0.359861344,-0.239386469,0.999959648,0.330512851,0.466590196,-0.362920821,0.992811501,0.514990568,0.47990188,0.236540735,0.251386315,0.476561785,0.409042209,-0.384610981,0.985503554,0.593116641,0.473329097,-0.180204466,0.614078045,0.499421179,0.565540254,0.192116871,0.996973753,0.407130778,0.56305784,-0.192492038,0.9988994
C,0.517618477,0.291483581,-0.347829759,0.999828637,0.505726635,0.381489873,0.252949089,0.998771071,0.340031981,0.359820813,-0.278817803,0.999930382,0.333134115,0.466587394,-0.508511007,0.992244124,0.519261181,0.481859088,0.273430943,0.232564256,0.470383883,0.39388755,-0.695453644,0.987921357,0.624931216,0.458884746,-0.095007114,0.642149687,0.498214781,0.562937319,0.199958399,0.995391488,0.405904353,0.561320722,-0.200292781,0.998131692
C,0.523423731,0.291299015,-0.238439441,0.999691367,0.507137716,0.378403038,0.300440788,0.998264551,0.340265125,0.358357817,-0.246209428,0.999914348,0.333195269,0.466063499,-0.344768107,0.992125332,0.518669367,0.48085025,0.213883564,0.202282846,0.462431014,0.39712885,-0.315980673,0.989204943,0.602078855,0.4578152,-0.270752937,0.603286684,0.497273415,0.559932113,0.202425882,0.993760705,0.405299157,0.557981431,-0.202719688,0.997384012
C,0.511909902,0.280290008,-0.170025796,0.999827325,0.507185757,0.381597519,0.333259165,0.99852097,0.34575367,0.359142631,-0.197734728,0.999933124,0.344366848,0.465990305,-0.303679824,0.992547989,0.531393826,0.48072052,0.219570577,0.264739126,0.475171238,0.398652226,-0.233224094,0.988073528,0.602198541,0.460023046,-0.261178136,0.670082092,0.512633264,0.560567737,0.196430609,0.995743871,0.416230351,0.559106469,-0.196782514,0.998633444
C,0.51084125,0.280740708,-0.17024228,0.999825299,0.504955947,0.380431324,0.345620036,0.998585641,0.345981866,0.359898537,-0.196956411,0.99993515,0.343891025,0.466990709,-0.366193533,0.992958784,0.532034695,0.478748292,0.285397589,0.259684563,0.475683033,0.408632427,-0.465883076,0.989378393,0.615312874,0.462772131,-0.116454609,0.691837609,0.510783017,0.560318887,0.196560934,0.995648503,0.416071892,0.558904052,-0.196914598,0.998579383
C,0.58173418,0.260041982,-0.232111901,0.999524713,0.578384876,0.349689931,0.287377328,0.997820258,0.421755403,0.332724154,-0.281647354,0.999865115,0.418887407,0.435690761,-0.423713863,0.991257191,0.585876346,0.450788736,0.341360062,0.324704349,0.549866796,0.358530253,-0.395829916,0.985295594,0.668546677,0.452236444,0.078326188,0.553412974,0.590340436,0.559069216,0.195110619,0.994960606,0.491796643,0.558303595,-0.195177779,0.997798204
C,0.582467973,0.260149002,-0.127706304,0.999661505,0.578737915,0.349367738,0.3185381,0.998434484,0.422949195,0.333878279,-0.215345263,0.999841392,0.428541958,0.4424963,-0.445538372,0.991146147,0.62121284,0.451708287,0.310386151,0.411570072,0.516588688,0.340215564,-0.522444725,0.989527762,0.707650423,0.391742736,0.068701014,0.708073616,0.590395033,0.558954477,0.183645517,0.995063782,0.494163483,0.557497859,-0.183789954,0.9976843
C,0.581878424,0.261045218,-0.19373478,0.999679148,0.592344701,0.350344986,0.294185728,0.998580456,0.419115633,0.334109455,-0.190805018,0.999839723,0.428343326,0.442200899,-0.465193152,0.991645575,0.624137402,0.450783491,0.255000085,0.430870622,0.530211926,0.344341278,-0.669912338,0.991777837,0.713739514,0.407113701,-0.09444505,0.77421391,0.590739369,0.556612194,0.174711734,0.994766533,0.492506415,0.555737376,-0.174890012,0.997604311
C,0.579115808,0.26202178,-0.200579137,0.999557674,0.576072693,0.353587419,0.321309149,0.998105586,0.420323372,0.333397359,-0.245103806,0.999855399,0.419593364,0.439103216,-0.371783972,0.992918015,0.608456373,0.452027112,0.231008455,0.369826257,0.554740369,0.388750881,-0.322970927,0.992600918,0.666101098,0.4447366,-0.252103299,0.737451255,0.590250313,0.555984378,0.198023319,0.99348402,0.492539823,0.555014789,-0.198229089,0.997163892
C,0.617220223,0.292604357,-0.125319526,0.99916774,0.590475202,0.351394325,0.33361429,0.997994125,0.428383023,0.326901525,-0.218870103,0.999938369,0.40733704,0.437394112,-0.355270892,0.992726207,0.619438529,0.459044218,0.258731693,0.3689439,0.563884377,0.361980885,-0.250484467,0.99061048,0.682473898,0.433957219,-0.143538922,0.704114795,0.592015147,0.556468248,0.188047767,0.991845071,0.491896361,0.555900156,-0.188294783,0.996865094
C,0.617514193,0.293548167,-0.145209581,0.999275208,0.588484943,0.344936579,0.267614186,0.998287499,0.43316558,0.32349053,-0.18659474,0.999904692,0.409907728,0.440466911,-0.369904906,0.990122378,0.615853548,0.453996539,0.330053389,0.362910926,0.53544265,0.34078595,-0.491539329,0.991253555,0.702162027,0.390565276,0.111464597,0.757910371,0.587935507,0.552083552,0.170894325,0.990588248,0.493196666,0.550736368,-0.171029583,0.996173739
C,0.615003884,0.293819815,-0.20941247,0.999054313,0.597432315,0.342457294,0.286235124,0.998120546,0.429827958,0.32382527,-0.171403006,0.999891222,0.40854001,0.443386883,-0.329185486,0.989629269,0.613690257,0.44890222,0.247548401,0.332169473,0.533826113,0.352325559,-0.413845599,0.991779208,0.691769779,0.417701572,-0.185029492,0.742454171,0.58744663,0.550747395,0.175078467,0.989470661,0.49167791,0.550020397,-0.175199866,0.99562788
C,0.613774359,0.2938025,-0.103492059,0.9980582,0.595903277,0.345331043,0.33341521,0.995735526,0.425612986,0.325380027,-0.207423776,0.999889314,0.408439904,0.439094216,-0.222620234,0.990729153,0.608848572,0.444191456,0.212059602,0.267440856,0.552061975,0.372107357,-0.006536278,0.991356015,0.637781084,0.460275322,-0.27372697,0.612979233,0.587279141,0.553215325,0.183715314,0.986575425,0.490688711,0.552299261,-0.183803946,0.994896173
C,0.52437228,0.29180339,-0.156173393,0.99984318,0.509677827,0.381503195,0.35391897,0.998923004,0.356770784,0.360170126,-0.142491713,0.999938607,0.349820852,0.466966987,-0.373671651,0.992473602,0.535405636,0.483799964,0.308219224,0.320486695,0.496698588,0.399257153,-0.520728767,0.989120781,0.617682755,0.470632076,-0.059857439,0.732533813,0.504072428,0.562616348,0.189335942,0.996001065,0.415868133,0.55799669,-0.189632133,0.998425305
C,0.530024648,0.291383117,-0.162514523,0.999586344,0.518051445,0.378494292,0.321523339,0.998577535,0.351811558,0.357063979,-0.189241782,0.999895036,0.359912276,0.465537071,-0.409895062,0.990183771,0.535134733,0.482019663,0.281062394,0.290073544,0.46418938,0.374999017,-0.591707647,0.990053892,0.612686455,0.446486235,-0.074346147,0.730638266,0.503679991,0.559283555,0.189884767,0.993586361,0.414462775,0.555382311,-0.190220773,0.997272849
C,0.536938608,0.291561306,-0.144339278,0.999280572,0.520680964,0.374474138,0.300504833,0.998077273,0.352657199,0.352201223,-0.187759429,0.999861062,0.360714346,0.464345306,-0.372419924,0.987871885,0.534816504,0.480761528,0.225089431,0.258566201,0.456447631,0.373697609,-0.48667866,0.989488959,0.611039639,0.440011144,-0.184335068,0.69420445,0.504559517,0.558343351,0.182693288,0.991557717,0.415606916,0.553875744,-0.183010072,0.996529996
C,0.537748635,0.291864753,-0.114975683,0.999051988,0.518418908,0.376622885,0.327353537,0.997390985,0.351934761,0.353479743,-0.204233378,0.999836445,0.361039847,0.464237094,-0.314939886,0.986464381,0.525985897,0.48078844,0.243061617,0.222976446,0.463867754,0.379452348,-0.284243405,0.988539875,0.597175181,0.445214182,-0.154540122,0.634945452,0.503564,0.560351074,0.18621847,0.989600003,0.41582793,0.556491911,-0.18648234,0.995886147
C,0.510339022,0.280658126,-0.178939819,0.999944925,0.498256922,0.381376594,0.326779604,0.999471486,0.346716106,0.359425515,-0.199855834,0.999960124,0.325062722,0.46680817,-0.279853672,0.992950022,0.51883769,0.483329892,0.216839671,0.374391735,0.47452271,0.422151893,-0.236290917,0.986771703,0.598870575,0.47634685,-0.2490464,0.746641695,0.509941936,0.563672781,0.193652615,0.997556031,0.418008447,0.563196778,-0.194032297,0.999063849
C,0.51126796,0.278996468,-0.184871733,0.999910176,0.508416533,0.38059926,0.332288295,0.99918586,0.347771049,0.359453797,-0.203424275,0.999949396,0.341197282,0.466243744,-0.402571499,0.993001223,0.530671418,0.4815211,0.282217979,0.323234648,0.475016773,0.400272995,-0.467272162,0.988548338,0.607017517,0.460832685,-0.108010292,0.73759979,0.511357367,0.56297797,0.193738669,0.996755242,0.417984068,0.561899841,-0.194111273,0.998902142
C,0.511637986,0.280033737,-0.152281791,0.999868751,0.506836772,0.380479723,0.349472463,0.998849392,0.347769469,0.359395176,-0.194244444,0.999942482,0.343948334,0.466127902,-0.311404228,0.992783189,0.529960573,0.480220556,0.257746816,0.282901645,0.475547284,0.403608799,-0.261508495,0.988978982,0.602456152,0.457710952,-0.177289039,0.710451484,0.509733319,0.561326146,0.19298391,0.995989203,0.417870909,0.559705973,-0.193342388,0.998740196
C,0.508626044,0.282564491,-0.19810687,0.999890387,0.502919912,0.381408572,0.320827216,0.999074638,0.344886273,0.361547798,-0.198065743,0.999940991,0.343495339,0.46906957,-0.458509415,0.992600143,0.532967567,0.479855448,0.3250691,0.328155756,0.477355212,0.4277744,-0.669214368,0.990109921,0.648179293,0.465974689,0.000670214,0.769766271,0.507101953,0.560244203,0.192973927,0.99620086,0.417894691,0.560119867,-0.193325311,0.998790562
C,0.505835474,0.286203891,-0.143253028,0.9999488,0.501207113,0.380670398,0.308362752,0.999439597,0.334719419,0.362401605,-0.161826223,0.999965072,0.319857031,0.469231278,-0.176218286,0.993265152,0.527246356,0.479889482,0.192887977,0.356654733,0.454465181,0.422769547,-0.062670775,0.98654145,0.569955945,0.465041846,-0.312222928,0.705488086,0.509138346,0.563864589,0.176196486,0.997812569,0.413128436,0.562834918,-0.176668867,0.999191821
C,0.504059672,0.286816269,-0.140896827,0.999931872,0.500571489,0.379331857,0.313600957,0.999384642,0.334295273,0.362554103,-0.153554723,0.99996525,0.32720083,0.470078677,-0.176939651,0.993568242,0.528480232,0.478144258,0.204489142,0.34569338,0.45571667,0.421640366,-0.079978071,0.987613559,0.573103368,0.467053413,-0.294472784,0.725911796,0.50965029,0.562856972,0.176919535,0.997439921,0.412914276,0.561723709,-0.177438393,0.999101341
C,0.589806497,0.267314345,-0.28382495,0.999682069,0.586075485,0.352406055,0.281447649,0.998307824,0.415581375,0.331862271,-0.260149539,0.99991256,0.407795399,0.437239975,-0.448279232,0.992958724,0.610107005,0.455297232,0.249238044,0.36414507,0.548500061,0.369531751,-0.491116971,0.987934828,0.689307392,0.43423757,-0.159112051,0.63201499,0.591311395,0.554116964,0.196228489,0.995281518,0.49077633,0.554369867,-0.196370289,0.998171031
C,0.598015487,0.273993939,-0.158509269,0.99972105,0.585835993,0.347438455,0.289609939,0.9986251,0.416751623,0.330491424,-0.201932266,0.999907613,0.406697273,0.441267341,-0.423391849,0.99324894,0.618136168,0.453294039,0.269812226,0.4265486,0.528054774,0.356274933,-0.523895085,0.990322411,0.710206628,0.397896528,-0.068061948,0.719321251,0.59062016,0.554171145,0.181542292,0.995070338,0.49166435,0.554925382,-0.181734651,0.997953296
C,0.59961766,0.282900691,-0.165256128,0.999731064,0.583547592,0.347104073,0.289845437,0.998774409,0.416981816,0.329826444,-0.15696086,0.999901593,0.405975699,0.442094952,-0.411010206,0.992927313,0.61674583,0.453143626,0.273949683,0.448208272,0.519622087,0.353781193,-0.590572596,0.991869569,0.709750652,0.400307447,-0.021404,0.778188467,0.590243161,0.554032683,0.170081213,0.994491816,0.49206692,0.555004776,-0.170311272,0.997563958
C,0.599633336,0.283910245,-0.119723409,0.999042153,0.581268609,0.346817017,0.314365596,0.996532023,0.416301757,0.330172688,-0.225038543,0.999898851,0.40592441,0.442175478,-0.256081551,0.993886948,0.605260551,0.446508497,0.222937614,0.347572565,0.541865289,0.370653421,-0.055792619,0.992903233,0.641640007,0.458227366,-0.239915445,0.656326771,0.589307368,0.554291546,0.173223913,0.991068363,0.49167496,0.555330813,-0.173377916,0.996605277
C,0.608344734,0.290228784,-0.149705321,0.999334693,0.591491818,0.348639607,0.318064064,0.997864902,0.421510339,0.327901602,-0.155738369,0.999940574,0.401244968,0.437459499,-0.415854484,0.993940413,0.612855077,0.453309923,0.28649658,0.393317789,0.54950875,0.353983134,-0.56586194,0.993009686,0.703024387,0.418866158,-0.054877885,0.720942736,0.590153754,0.555253565,0.185740784,0.993007064,0.491228253,0.555023849,-0.186001852,0.997371972
C,0.609994352,0.292531282,-0.127035022,0.999418259,0.584806442,0.348834366,0.302332878,0.99818784,0.42210269,0.327088445,-0.162723273,0.999920368,0.403184086,0.442463011,-0.366703928,0.991940498,0.613202333,0.454241782,0.296370476,0.401717126,0.521024883,0.347718865,-0.520215213,0.993188322,0.705233514,0.40073815,-0.018047638,0.769291639,0.589399755,0.552639782,0.1814605,0.991992891,0.492971659,0.551294506,-0.181664914,0.996759295
C,0.605852425,0.293070763,-0.172655001,0.998831034,0.591819704,0.346502662,0.304742277,0.99707216,0.420921147,0.327737331,-0.178644016,0.999907613,0.402844161,0.44244948,-0.320103377,0.991859376,0.609715998,0.443214297,0.300117284,0.334997803,0.531273723,0.354458898,-0.283284485,0.993312359,0.668757141,0.431105882,-0.034546126,0.684647083,0.588380992,0.551820815,0.178967878,0.989393055,0.492283702,0.550925195,-0.179203719,0.995982111
C,0.60572952,0.292644888,-0.115662709,0.997515976,0.587262273,0.347461313,0.329373717,0.993791103,0.41986835,0.328552336,-0.231340319,0.999894321,0.402656764,0.441381127,-0.295306414,0.992628038,0.600147963,0.444140106,0.355806559,0.269516587,0.542610228,0.365311116,-0.245246381,0.993076384,0.641112626,0.482226253,0.061676368,0.56984508,0.585864723,0.552743018,0.185967416,0.985886514,0.491897076,0.552821457,-0.186114654,0.99501127
C,0.520541966,0.295453727,-0.113727428,0.999843419,0.491453052,0.378947765,0.349398494,0.998818338,0.351183146,0.360298276,-0.170081899,0.999955356,0.344109178,0.468051195,-0.207539946,0.991523206,0.524879515,0.481817007,0.226584837,0.285232961,0.496269792,0.426885396,-0.097738944,0.985659361,0.595160365,0.479652882,-0.25914529,0.643266916,0.507743776,0.565825284,0.184550494,0.996057332,0.418266505,0.56373322,-0.184992313,0.998596251
